"user_id","sex","age","region","bundle","num_sessions","avg_session","service","order_date","price","fuel","cinema","vkusvill","travel","restaurants","concerts","games","books","theater","sports","beauty","flowers","technology"
"23587","M","17","Воронежская область","No bundle","709","68","Топливо","2022-06-23","55","1","0","0","0","0","0","0","0","0","0","0","0","0"
"35313","M","16","Свердловская область","No bundle","295","93","Путешествия","2022-07-01","2407","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10854","F","14","Москва","No bundle","218","70","Театр","2022-03-10","94","0","0","0","0","0","0","0","0","1","0","0","0","0"
"1002","M","17","Кемеровская область","No bundle","1226","105","Топливо","2022-07-22","308","1","0","0","0","0","0","0","0","0","0","0","0","0"
"13603","F","15","Московская область","No bundle","29","101","Кино","2022-02-22","160","0","1","0","0","0","0","0","0","0","0","0","0","0"
"23827","M","16","Красноярский край","No bundle","208","110","Кино","2022-02-19","211","0","1","0","0","0","0","0","0","0","0","0","0","0"
"40915","F","14","Воронежская область","No bundle","38","120","Кино","2022-01-30","155","0","1","0","0","0","0","0","0","0","0","0","0","0"
"50638","M","17","Санкт-Петербург","No bundle","513","110","Топливо","2022-06-26","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"29837","M","17","Москва","No bundle","201","106","Кино","2022-11-25","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"32456","M","17","Республика Башкортостан","No bundle","314","89","Топливо","2022-06-03","469","1","0","0","0","0","0","0","0","0","0","0","0","0"
"12984","M","17","Санкт-Петербург","No bundle","580","184","Книги","2022-11-05","105","0","0","0","0","0","0","0","1","0","0","0","0","0"
"9219","M","17","Краснодарский край","No bundle","627","80","Вкусвилл","2022-12-18","83","0","0","1","0","0","0","0","0","0","0","0","0","0"
"97103","M","17","Камчатский край","No bundle","499","112","Кино","2022-06-18","106","0","1","0","0","0","0","0","0","0","0","0","0","0"
"5556","M","17","Санкт-Петербург","No bundle","762","47","Кино","2022-03-11","516","0","1","0","0","0","0","0","0","0","0","0","0","0"
"65308","M","17","Свердловская область","No bundle","1262","72","Кино","2022-03-21","94","0","1","0","0","0","0","0","0","0","0","0","0","0"
"52322","M","16","Тюменская область","No bundle","3149","138","Кино","2022-12-07","169","0","1","0","0","0","0","0","0","0","0","0","0","0"
"44070","M","16","Иркутская область","No bundle","663","66","Топливо","2022-12-15","188","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9737","F","17","Республика Коми","No bundle","546","94","Кино","2022-12-20","169","0","1","0","0","0","0","0","0","0","0","0","0","0"
"51308","M","17","Тульская область","No bundle","429","127","Игры","2022-08-22","2","0","0","0","0","0","0","1","0","0","0","0","0","0"
"91878","M","17","Мурманская область","No bundle","","","Игры","2022-12-16","63","0","0","0","0","0","0","1","0","0","0","0","0","0"
"19616","M","17","Краснодарский край","No bundle","1337","104","Кино","2022-03-26","422","0","1","0","0","0","0","0","0","0","0","0","0","0"
"92438","F","17","Иркутская область","No bundle","1659","79","Топливо","2022-08-21","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"96456","F","17","Республика Татарстан","No bundle","1632","54","Кино","2022-09-14","150","0","1","0","0","0","0","0","0","0","0","0","0","0"
"96010","F","17","Красноярский край","Tinkoff Premium","210","95","Путешествия","2022-08-06","2446","0","0","0","1","0","0","0","0","0","0","0","0","0"
"57261","M","16","Москва","No bundle","1022","114","Путешествия","2022-10-28","11665","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2625","F","17","Нижегородская область","No bundle","735","79","Кино","2022-12-15","108","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6278","M","17","Нижегородская область","No bundle","437","87","Кино","2022-07-08","56","0","1","0","0","0","0","0","0","0","0","0","0","0"
"78208","M","17","Республика Татарстан","Tinkoff Premium","1266","158","Путешествия","2022-07-05","9535","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15874","M","15","Санкт-Петербург","No bundle","913","96","Книги","2022-01-14","30","0","0","0","0","0","0","0","1","0","0","0","0","0"
"64908","M","16","Московская область","No bundle","312","100","Кино","2022-10-15","115","0","1","0","0","0","0","0","0","0","0","0","0","0"
"13677","F","15","Москва","No bundle","382","86","Концерты","2022-09-04","939","0","0","0","0","0","1","0","0","0","0","0","0","0"
"21840","F","16","Московская область","No bundle","703","93","Топливо","2022-11-30","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"67783","M","17","Краснодарский край","Tinkoff Pro","309","51","Кино","2022-02-16","197","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2600","F","16","Москва","No bundle","414","127","Кино","2022-12-06","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"79783","M","15","Московская область","No bundle","275","123","Кино","2022-02-18","500","0","1","0","0","0","0","0","0","0","0","0","0","0"
"26815","M","17","Челябинская область","Tinkoff Pro","184","192","Книги","2022-11-29","65","0","0","0","0","0","0","0","1","0","0","0","0","0"
"72766","M","17","Санкт-Петербург","Tinkoff Pro","680","53","Путешествия","2022-07-08","1333","0","0","0","1","0","0","0","0","0","0","0","0","0"
"62309","F","14","Свердловская область","No bundle","114","102","Концерты","2022-06-16","188","0","0","0","0","0","1","0","0","0","0","0","0","0"
"94011","F","17","Москва","No bundle","454","50","Вкусвилл","2022-12-07","168","0","0","1","0","0","0","0","0","0","0","0","0","0"
"24732","F","16","Нижегородская область","Tinkoff Pro","944","60","Топливо","2022-10-03","22","1","0","0","0","0","0","0","0","0","0","0","0","0"
"33772","","17","Оренбургская область","No bundle","918","56","Кино","2022-04-02","127","0","1","0","0","0","0","0","0","0","0","0","0","0"
"81681","F","16","Свердловская область","No bundle","17","65","Кино","2022-09-10","155","0","1","0","0","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-04-12","4222","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-04-12","10924","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-05-12","4558","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-07-27","16262","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-04-28","4334","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-05-26","4030","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-05-27","4702","0","0","0","1","0","0","0","0","0","0","0","0","0"
"59164","F","15","Москва","No bundle","278","80","Кино","2022-01-07","75","0","1","0","0","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-09-04","3750","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-10-02","6593","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-01-06","4842","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-09-04","4976","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15574","F","14","Республика Татарстан","No bundle","34","63","Кино","2022-07-22","45","0","1","0","0","0","0","0","0","0","0","0","0","0"
"70445","M","15","Нижегородская область","No bundle","982","70","Концерты","2022-05-22","399","0","0","0","0","0","1","0","0","0","0","0","0","0"
"62884","M","15","Республика Татарстан","No bundle","612","52","Вкусвилл","2022-12-04","269","0","0","1","0","0","0","0","0","0","0","0","0","0"
"44134","M","16","Самарская область","No bundle","425","114","Игры","2022-10-26","8","0","0","0","0","0","0","1","0","0","0","0","0","0"
"43660","M","14","Москва","No bundle","1","108","Кино","2022-02-21","216","0","1","0","0","0","0","0","0","0","0","0","0","0"
"34929","M","17","Иркутская область","No bundle","1196","89","Топливо","2022-09-20","120","1","0","0","0","0","0","0","0","0","0","0","0","0"
"93898","M","16","Кемеровская область","No bundle","851","79","Кино","2022-07-26","70","0","1","0","0","0","0","0","0","0","0","0","0","0"
"63048","M","17","Архангельская область","No bundle","137","87","Кино","2022-04-16","411","0","1","0","0","0","0","0","0","0","0","0","0","0"
"66076","M","15","Московская область","No bundle","505","94","Топливо","2022-10-29","234","1","0","0","0","0","0","0","0","0","0","0","0","0"
"17234","M","17","Омская область","Tinkoff Pro","618","56","Топливо","2022-11-02","35","1","0","0","0","0","0","0","0","0","0","0","0","0"
"58844","M","17","Тюменская область","No bundle","2524","119","Топливо","2022-07-07","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"78524","F","17","Московская область","No bundle","358","83","Топливо","2022-12-16","70","1","0","0","0","0","0","0","0","0","0","0","0","0"
"98582","F","16","Санкт-Петербург","No bundle","1715","121","Кино","2022-04-10","82","0","1","0","0","0","0","0","0","0","0","0","0","0"
"98582","F","16","Санкт-Петербург","No bundle","1715","121","Кино","2022-05-28","164","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20540","F","17","Республика Северная Осетия (Алания)","No bundle","130","69","Путешествия","2022-09-18","818","0","0","0","1","0","0","0","0","0","0","0","0","0"
"80964","F","17","Омская область","No bundle","3","66","Кино","2022-01-27","99","0","1","0","0","0","0","0","0","0","0","0","0","0"
"66199","M","17","foreign","No bundle","194","155","Путешествия","2022-06-06","1120","0","0","0","1","0","0","0","0","0","0","0","0","0"
"54298","M","17","Владимирская область","No bundle","2857","87","Кино","2022-01-03","235","0","1","0","0","0","0","0","0","0","0","0","0","0"
"59235","M","16","Владимирская область","No bundle","415","92","Топливо","2022-08-24","682","1","0","0","0","0","0","0","0","0","0","0","0","0"
"88178","M","15","Московская область","No bundle","84","47","Кино","2022-07-21","183","0","1","0","0","0","0","0","0","0","0","0","0","0"
"29996","M","17","Кировская область","No bundle","1347","75","Путешествия","2022-06-05","8154","0","0","0","1","0","0","0","0","0","0","0","0","0"
"83790","F","16","Москва","Tinkoff Pro","1232","73","Кино","2022-12-03","216","0","1","0","0","0","0","0","0","0","0","0","0","0"
"32620","F","16","Красноярский край","No bundle","888","78","Путешествия","2022-01-03","1365","0","0","0","1","0","0","0","0","0","0","0","0","0"
"94430","M","16","Республика Татарстан","No bundle","666","69","Кино","2022-08-24","122","0","1","0","0","0","0","0","0","0","0","0","0","0"
"26475","","15","Республика Башкортостан","No bundle","343","103","Кино","2022-03-20","63","0","1","0","0","0","0","0","0","0","0","0","0","0"
"21669","M","16","Кировская область","No bundle","1109","61","Топливо","2022-05-29","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"28821","F","17","Тюменская область","No bundle","554","116","Топливо","2022-09-28","274","1","0","0","0","0","0","0","0","0","0","0","0","0"
"28821","F","17","Тюменская область","No bundle","554","116","Топливо","2022-05-30","306","1","0","0","0","0","0","0","0","0","0","0","0","0"
"19296","M","17","Республика Коми","No bundle","384","67","Игры","2022-12-29","159","0","0","0","0","0","0","1","0","0","0","0","0","0"
"36547","F","16","Томская область","No bundle","278","53","Кино","2022-10-30","150","0","1","0","0","0","0","0","0","0","0","0","0","0"
"23360","F","17","Москва","No bundle","743","66","Топливо","2022-05-29","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"52568","M","17","Москва","Tinkoff Pro","653","154","Кино","2022-10-23","77","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27219","M","17","Москва","No bundle","255","43","Кино","2022-02-12","211","0","1","0","0","0","0","0","0","0","0","0","0","0"
"91376","M","16","Воронежская область","No bundle","931","67","Кино","2022-07-07","117","0","1","0","0","0","0","0","0","0","0","0","0","0"
"12452","M","16","Томская область","No bundle","1141","78","Кино","2022-11-15","70","0","1","0","0","0","0","0","0","0","0","0","0","0"
"98810","M","16","Московская область","No bundle","207","111","Концерты","2022-11-01","591","0","0","0","0","0","1","0","0","0","0","0","0","0"
"41244","F","16","Москва","No bundle","427","52","Концерты","2022-11-20","281","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4115","F","17","Московская область","No bundle","343","110","Топливо","2022-12-06","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"92733","M","17","Брянская область","No bundle","324","87","Игры","2022-02-28","109","0","0","0","0","0","0","1","0","0","0","0","0","0"
"11396","M","16","Московская область","Tinkoff Pro","1161","100","Концерты","2022-04-07","657","0","0","0","0","0","1","0","0","0","0","0","0","0"
"48181","F","17","Мурманская область","No bundle","973","55","Путешествия","2022-05-31","2105","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8043","M","17","Брянская область","No bundle","1429","79","Топливо","2022-09-19","82","1","0","0","0","0","0","0","0","0","0","0","0","0"
"48181","F","17","Мурманская область","No bundle","973","55","Путешествия","2022-05-31","5992","0","0","0","1","0","0","0","0","0","0","0","0","0"
"815","M","17","Нижегородская область","Tinkoff Pro","2342","69","Кино","2022-07-04","293","0","1","0","0","0","0","0","0","0","0","0","0","0"
"36923","F","16","Санкт-Петербург","No bundle","1693","64","Кино","2022-03-23","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"89950","","16","Санкт-Петербург","Tinkoff Pro","893","136","Топливо","2022-10-16","508","1","0","0","0","0","0","0","0","0","0","0","0","0"
"56095","M","16","Санкт-Петербург","Tinkoff Pro","417","63","Топливо","2022-11-17","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"54153","M","14","Краснодарский край","No bundle","660","79","Топливо","2022-09-28","24","1","0","0","0","0","0","0","0","0","0","0","0","0"
"66833","F","17","Краснодарский край","No bundle","327","85","Путешествия","2022-05-25","2347","0","0","0","1","0","0","0","0","0","0","0","0","0"
"68632","M","15","Ростовская область","No bundle","2180","136","Концерты","2022-04-02","94","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2195","M","16","Кемеровская область","No bundle","828","101","Топливо","2022-09-09","485","1","0","0","0","0","0","0","0","0","0","0","0","0"
"75991","M","17","Москва","No bundle","661","50","Кино","2022-10-24","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1145","F","15","Кировская область","No bundle","","","Кино","2022-01-01","258","0","1","0","0","0","0","0","0","0","0","0","0","0"
"79143","M","17","Республика Татарстан","No bundle","1253","49","Путешествия","2022-08-17","4306","0","0","0","1","0","0","0","0","0","0","0","0","0"
"17038","M","16","Московская область","No bundle","53","74","Игры","2022-08-11","704","0","0","0","0","0","0","1","0","0","0","0","0","0"
"97169","M","15","Саратовская область","No bundle","1303","102","Топливо","2022-08-18","224","1","0","0","0","0","0","0","0","0","0","0","0","0"
"75194","M","15","Свердловская область","No bundle","2309","127","Топливо","2022-01-28","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"14289","M","16","Московская область","No bundle","1055","60","Кино","2022-03-20","263","0","1","0","0","0","0","0","0","0","0","0","0","0"
"32456","M","17","Республика Башкортостан","No bundle","314","89","Топливо","2022-06-08","446","1","0","0","0","0","0","0","0","0","0","0","0","0"
"81512","M","16","Московская область","No bundle","643","66","Кино","2022-09-09","422","0","1","0","0","0","0","0","0","0","0","0","0","0"
"62181","M","17","Москва","No bundle","1375","72","Кино","2022-02-18","113","0","1","0","0","0","0","0","0","0","0","0","0","0"
"90432","M","17","Санкт-Петербург","No bundle","652","31","Книги","2022-05-31","14","0","0","0","0","0","0","0","1","0","0","0","0","0"
"17943","F","14","Забайкальский край","No bundle","66","63","Кино","2022-12-26","59","0","1","0","0","0","0","0","0","0","0","0","0","0"
"60468","M","14","Московская область","No bundle","895","92","Кино","2022-11-27","94","0","1","0","0","0","0","0","0","0","0","0","0","0"
"13917","F","17","Москва","No bundle","505","41","Путешествия","2022-07-10","1643","0","0","0","1","0","0","0","0","0","0","0","0","0"
"97715","M","16","Пермский край","Tinkoff Pro","497","115","Топливо","2022-12-19","237","1","0","0","0","0","0","0","0","0","0","0","0","0"
"58704","F","17","Санкт-Петербург","No bundle","1619","67","Кино","2022-02-21","305","0","1","0","0","0","0","0","0","0","0","0","0","0"
"19011","F","17","Московская область","No bundle","461","52","Кино","2022-10-09","164","0","1","0","0","0","0","0","0","0","0","0","0","0"
"71345","M","17","Республика Башкортостан","No bundle","1542","78","Путешествия","2022-08-04","2804","0","0","0","1","0","0","0","0","0","0","0","0","0"
"44765","F","16","Удмуртская республика","Tinkoff Pro","325","108","Кино","2022-09-03","94","0","1","0","0","0","0","0","0","0","0","0","0","0"
"33228","F","14","Удмуртская республика","No bundle","109","135","Кино","2022-07-16","235","0","1","0","0","0","0","0","0","0","0","0","0","0"
"53338","","14","Санкт-Петербург","No bundle","73","82","Кино","2022-11-19","63","0","1","0","0","0","0","0","0","0","0","0","0","0"
"98627","M","15","Московская область","No bundle","415","109","Кино","2022-01-15","52","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20885","","17","Республика Марий Эл","No bundle","457","61","Топливо","2022-12-18","94","1","0","0","0","0","0","0","0","0","0","0","0","0"
"87820","F","14","Свердловская область","No bundle","32","142","Кино","2022-07-04","75","0","1","0","0","0","0","0","0","0","0","0","0","0"
"98627","M","15","Московская область","No bundle","415","109","Кино","2022-06-06","35","0","1","0","0","0","0","0","0","0","0","0","0","0"
"64404","F","15","Краснодарский край","No bundle","518","51","Путешествия","2022-05-21","588","0","0","0","1","0","0","0","0","0","0","0","0","0"
"97581","M","17","Санкт-Петербург","No bundle","1306","77","Путешествия","2022-11-15","7737","0","0","0","1","0","0","0","0","0","0","0","0","0"
"63729","F","16","Московская область","No bundle","1228","90","Вкусвилл","2022-11-23","180","0","0","1","0","0","0","0","0","0","0","0","0","0"
"64837","","14","Москва","No bundle","441","91","Кино","2022-12-07","26","0","1","0","0","0","0","0","0","0","0","0","0","0"
"96611","M","17","Пермский край","Tinkoff Pro","819","44","Топливо","2022-08-21","70","1","0","0","0","0","0","0","0","0","0","0","0","0"
"18693","M","17","Волгоградская область","No bundle","992","83","Путешествия","2022-01-05","7912","0","0","0","1","0","0","0","0","0","0","0","0","0"
"63982","F","15","Республика Башкортостан","No bundle","800","75","Кино","2022-06-28","80","0","1","0","0","0","0","0","0","0","0","0","0","0"
"92608","M","17","Белгородская область","No bundle","863","75","Кино","2022-01-02","216","0","1","0","0","0","0","0","0","0","0","0","0","0"
"9733","F","17","Республика Адыгея","No bundle","337","68","Топливо","2022-12-27","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"91471","M","16","Забайкальский край","No bundle","603","119","Игры","2022-04-27","30","0","0","0","0","0","0","1","0","0","0","0","0","0"
"75584","F","16","Краснодарский край","No bundle","1480","49","Кино","2022-06-15","376","0","1","0","0","0","0","0","0","0","0","0","0","0"
"70944","F","15","Московская область","No bundle","456","112","Кино","2022-05-07","68","0","1","0","0","0","0","0","0","0","0","0","0","0"
"69885","M","17","Москва","No bundle","752","78","Спорт","2022-07-23","282","0","0","0","0","0","0","0","0","0","1","0","0","0"
"41687","M","16","Пермский край","No bundle","1047","76","Кино","2022-05-13","52","0","1","0","0","0","0","0","0","0","0","0","0","0"
"21577","M","17","Республика Башкортостан","No bundle","1231","93","Кино","2022-02-21","80","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4821","M","16","Санкт-Петербург","No bundle","1492","118","Путешествия","2022-06-25","9314","0","0","0","1","0","0","0","0","0","0","0","0","0"
"19409","F","16","Московская область","No bundle","262","72","Кино","2022-08-27","164","0","1","0","0","0","0","0","0","0","0","0","0","0"
"55635","M","17","Ивановская область","No bundle","1174","68","Театр","2022-12-17","939","0","0","0","0","0","0","0","0","1","0","0","0","0"
"1210","M","14","Саратовская область","No bundle","18","159","Кино","2022-01-03","338","0","1","0","0","0","0","0","0","0","0","0","0","0"
"29541","F","16","Московская область","No bundle","518","94","Путешествия","2022-07-02","2007","0","0","0","1","0","0","0","0","0","0","0","0","0"
"49320","M","14","Москва","No bundle","87","128","Кино","2022-04-09","197","0","1","0","0","0","0","0","0","0","0","0","0","0"
"98564","","17","Ростовская область","No bundle","554","79","Концерты","2022-09-10","610","0","0","0","0","0","1","0","0","0","0","0","0","0"
"43398","M","15","Волгоградская область","No bundle","760","81","Концерты","2022-05-13","751","0","0","0","0","0","1","0","0","0","0","0","0","0"
"50573","F","14","Ростовская область","No bundle","","","Кино","2022-06-05","40","0","1","0","0","0","0","0","0","0","0","0","0","0"
"85481","M","17","Самарская область","Tinkoff Pro","1618","66","Кино","2022-07-03","89","0","1","0","0","0","0","0","0","0","0","0","0","0"
"80127","M","17","Республика Башкортостан","No bundle","1802","64","Кино","2022-06-09","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"94018","M","17","Москва","No bundle","1340","60","Путешествия","2022-11-06","768","0","0","0","1","0","0","0","0","0","0","0","0","0"
"54705","M","17","Республика Крым","No bundle","168","90","Кино","2022-02-22","115","0","1","0","0","0","0","0","0","0","0","0","0","0"
"64055","M","17","Сахалинская область","No bundle","624","109","Концерты","2022-07-06","469","0","0","0","0","0","1","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-06-19","3903","0","0","0","1","0","0","0","0","0","0","0","0","0"
"28988","M","17","Ленинградская область","No bundle","245","93","Кино","2022-02-27","70","0","1","0","0","0","0","0","0","0","0","0","0","0"
"21093","M","17","Нижегородская область","No bundle","1008","63","Кино","2022-03-07","122","0","1","0","0","0","0","0","0","0","0","0","0","0"
"98773","F","17","Москва","No bundle","645","84","Путешествия","2022-09-24","1063","0","0","0","1","0","0","0","0","0","0","0","0","0"
"96757","F","17","Кировская область","No bundle","389","91","Топливо","2022-12-21","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"96136","F","17","Новосибирская область","No bundle","1662","84","Кино","2022-12-19","244","0","1","0","0","0","0","0","0","0","0","0","0","0"
"86690","F","14","Москва","No bundle","352","76","Рестораны","2022-11-01","537","0","0","0","0","1","0","0","0","0","0","0","0","0"
"80213","M","16","Московская область","No bundle","856","91","Топливо","2022-07-02","244","1","0","0","0","0","0","0","0","0","0","0","0","0"
"92183","M","17","Волгоградская область","No bundle","1583","48","Красота","2022-12-18","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"36291","M","16","Москва","No bundle","386","86","Красота","2022-11-16","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"61354","M","16","Пермский край","No bundle","659","89","Топливо","2022-06-15","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"96826","M","16","Москва","Tinkoff Pro","864","89","Кино","2022-12-01","174","0","1","0","0","0","0","0","0","0","0","0","0","0"
"58711","M","15","Краснодарский край","No bundle","35","85","Кино","2022-07-18","155","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6746","M","15","Самарская область","Tinkoff Pro","1274","150","Путешествия","2022-04-26","10472","0","0","0","1","0","0","0","0","0","0","0","0","0"
"77488","F","17","Пермский край","No bundle","152","96","Кино","2022-10-27","155","0","1","0","0","0","0","0","0","0","0","0","0","0"
"74261","M","17","Москва","Tinkoff Premium","847","204","Путешествия","2022-09-20","2104","0","0","0","1","0","0","0","0","0","0","0","0","0"
"96084","M","17","Московская область","No bundle","1732","60","Книги","2022-06-25","58","0","0","0","0","0","0","0","1","0","0","0","0","0"
"62181","M","17","Москва","No bundle","1375","72","Кино","2022-02-23","160","0","1","0","0","0","0","0","0","0","0","0","0","0"
"52322","M","16","Тюменская область","No bundle","3149","138","Топливо","2022-07-20","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"67841","F","17","Красноярский край","No bundle","2101","92","Топливо","2022-12-18","141","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5238","M","17","Москва","No bundle","941","61","Путешествия","2022-09-16","2229","0","0","0","1","0","0","0","0","0","0","0","0","0"
"32160","M","17","Ленинградская область","No bundle","1048","50","Путешествия","2022-11-29","658","0","0","0","1","0","0","0","0","0","0","0","0","0"
"32078","M","15","Ростовская область","No bundle","1229","123","Топливо","2022-12-26","499","1","0","0","0","0","0","0","0","0","0","0","0","0"
"32078","M","15","Ростовская область","No bundle","1229","123","Топливо","2022-11-11","437","1","0","0","0","0","0","0","0","0","0","0","0","0"
"56490","M","14","Республика Башкортостан","No bundle","","","Кино","2022-01-15","155","0","1","0","0","0","0","0","0","0","0","0","0","0"
"71077","M","16","Москва","No bundle","281","86","Концерты","2022-01-13","1056","0","0","0","0","0","1","0","0","0","0","0","0","0"
"8105","M","16","Московская область","No bundle","266","81","Кино","2022-01-15","422","0","1","0","0","0","0","0","0","0","0","0","0","0"
"7952","F","14","Санкт-Петербург","No bundle","386","95","Кино","2022-09-06","70","0","1","0","0","0","0","0","0","0","0","0","0","0"
"54955","M","17","Оренбургская область","No bundle","1031","74","Кино","2022-02-22","127","0","1","0","0","0","0","0","0","0","0","0","0","0"
"85243","M","17","Кемеровская область","No bundle","1056","143","Топливо","2022-11-08","35","1","0","0","0","0","0","0","0","0","0","0","0","0"
"48374","M","17","Санкт-Петербург","Tinkoff Pro","1052","82","Кино","2022-09-17","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4139","M","17","Республика Татарстан","No bundle","529","60","Топливо","2022-09-27","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"41751","F","16","Москва","No bundle","45","77","Путешествия","2022-06-08","14169","0","0","0","1","0","0","0","0","0","0","0","0","0"
"59689","F","17","Ростовская область","No bundle","812","65","Путешествия","2022-11-05","1011","0","0","0","1","0","0","0","0","0","0","0","0","0"
"42810","M","16","Кемеровская область","Tinkoff Pro","1316","59","Топливо","2022-10-27","37","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80822","M","15","Санкт-Петербург","No bundle","1579","65","Путешествия","2022-11-26","4006","0","0","0","1","0","0","0","0","0","0","0","0","0"
"60054","M","14","Ханты-Мансийский автономный округ","No bundle","","","Кино","2022-03-06","178","0","1","0","0","0","0","0","0","0","0","0","0","0"
"46829","M","16","Московская область","No bundle","1394","72","Кино","2022-02-21","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15279","M","16","Камчатский край","No bundle","356","55","Красота","2022-10-17","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"24162","M","17","Красноярский край","No bundle","1781","63","Топливо","2022-12-26","94","1","0","0","0","0","0","0","0","0","0","0","0","0"
"22920","F","17","Удмуртская республика","No bundle","534","75","Концерты","2022-05-13","657","0","0","0","0","0","1","0","0","0","0","0","0","0"
"96622","","17","Курская область","No bundle","194","63","Кино","2022-04-17","162","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27371","F","16","Москва","No bundle","","","Кино","2022-02-25","178","0","1","0","0","0","0","0","0","0","0","0","0","0"
"74017","F","17","Новосибирская область","Tinkoff Pro","488","104","Кино","2022-04-21","94","0","1","0","0","0","0","0","0","0","0","0","0","0"
"23270","M","17","Московская область","No bundle","703","71","Кино","2022-01-23","387","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1251","F","16","Москва","No bundle","198","98","Кино","2022-02-05","99","0","1","0","0","0","0","0","0","0","0","0","0","0"
"99136","M","17","Москва","Tinkoff Premium","1134","156","Топливо","2022-08-19","84","1","0","0","0","0","0","0","0","0","0","0","0","0"
"64826","F","17","Москва","No bundle","77","102","Кино","2022-05-05","261","0","1","0","0","0","0","0","0","0","0","0","0","0"
"87594","M","17","Москва","No bundle","1946","125","Путешествия","2022-06-06","4703","0","0","0","1","0","0","0","0","0","0","0","0","0"
"32247","M","14","Красноярский край","No bundle","60","64","Кино","2022-02-10","469","0","1","0","0","0","0","0","0","0","0","0","0","0"
"40089","F","16","Самарская область","Tinkoff Pro","377","129","Путешествия","2022-12-30","493","0","0","0","1","0","0","0","0","0","0","0","0","0"
"58380","M","17","Севастополь","No bundle","303","137","Книги","2022-12-05","26","0","0","0","0","0","0","0","1","0","0","0","0","0"
